Year,ReefID,ReefName,Long,Lat,DHW5k,Sector,SectorThree,SectorFour,Score,Habitat
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,1,F
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,0,F
2016,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,0,L
2016,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,2,L
2016,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,0,L
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,1,L
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,2,F
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,1,F
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,1,F
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,0,F
2017,20-299c,Southampton Reef,150.4501801,-20.64879608,0.781078,South,South,South,0,F
2016,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,C
2016,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,C
2017,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,1,C
2017,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,C
2017,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,C
2016,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,F
2017,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,F
2017,20-301b,Cole Reefs (No3),150.2871399,-20.65514565,1.074468,South,South,South,0,U
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,C
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,C
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,C
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,C
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,F
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,F
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,F
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,F
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,F
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,F
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,F
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,L
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,L
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,L
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,L
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,L
2016,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,0,L
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,F
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,F
2017,20-335,U/N Reef,150.873764,-20.67168617,1.086852,South,South,South,1,F
2017,20-252,Farrier Reef,149.141037,-20.67612839,6.254525,South,South,South,4,C
2017,20-252,Farrier Reef,149.141037,-20.67612839,6.254525,South,South,South,4,F
2017,20-252,Farrier Reef,149.141037,-20.67612839,6.254525,South,South,South,4,U
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,C
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,C
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,C
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,C
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,C
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,C
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,F
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,F
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,F
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,L
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,1,F
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,F
2017,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,F
2016,20-301a,Cole Reefs (No2),150.2307282,-20.6812706,1.544394,South,South,South,0,U
2017,20-255,Solder Reef,149.206543,-20.69828606,6.206943,South,South,South,4,U
2017,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,1,C
2017,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,1,C
2016,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,0,F
2016,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,0,F
2017,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,1,F
2017,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,0,F
2017,20-302,Cole Reefs (No1),150.1860962,-20.70088959,1.485049,South,South,South,0,U
2016,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,1,C
2016,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,C
2017,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,1,C
2017,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,C
2017,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,C
2017,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,C
2016,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,1,F
2016,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,1,F
2016,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,L
2016,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,L
2017,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,1,L
2017,20-339b,U/N Reef,150.9378357,-20.70666695,1.104781,South,South,South,0,F
2017,20-304,McIntyre Reef,150.4682312,-20.71710205,1.076867,South,South,South,0,C
2016,20-304,McIntyre Reef,150.4682312,-20.71710205,1.076867,South,South,South,0,L
2017,20-304,McIntyre Reef,150.4682312,-20.71710205,1.076867,South,South,South,1,F
2017,20-304,McIntyre Reef,150.4682312,-20.71710205,1.076867,South,South,South,0,F
2016,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,0,C
2016,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,1,C
2017,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,1,C
2017,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,1,C
2017,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,1,F
2017,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,1,F
2017,20-339a,U/N Reef,150.8839722,-20.7258606,1.05521,South,South,South,0,F
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,C
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,C
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,C
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,2,C
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,C
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,C
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,C
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,F
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,F
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,F
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,L
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,L
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,L
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,L
2016,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,L
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,L
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,L
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,0,L
2017,20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,1.935343,South,South,South,1,U
2017,20-263,Silloth Reef,149.4358215,-20.76638222,6.335719,South,South,South,3,C
2017,20-263,Silloth Reef,149.4358215,-20.76638222,6.335719,South,South,South,4,F
2017,20-263,Silloth Reef,149.4358215,-20.76638222,6.335719,South,South,South,3,U
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,1,C
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,1,C
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,0,C
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,0,L
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,1,F
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,0,F
2017,20-342,U/N Reef,150.9542847,-20.76789093,3.081583,South,South,South,0,F
2017,20-289,Calder Reef,149.6203156,-20.7711544,6.29995,South,South,South,4,C
2017,20-289,Calder Reef,149.6203156,-20.7711544,6.29995,South,South,South,4,F
2016,20-269,Cockermouth Reef,149.3975372,-20.77874756,2.318271,South,South,South,2,C
2017,20-269,Cockermouth Reef,149.3975372,-20.77874756,2.318271,South,South,South,4,C
2017,20-269,Cockermouth Reef,149.3975372,-20.77874756,2.318271,South,South,South,4,C
2017,20-269,Cockermouth Reef,149.3975372,-20.77874756,2.318271,South,South,South,4,C
2017,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,1,C
2017,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,2,C
2017,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,1,C
2017,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,0,C
2016,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,1,F
2016,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,1,F
2016,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,1,L
2017,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,0,L
2017,20-305,Goble Reefs (East),150.4846344,-20.78170204,1.103544,South,South,South,1,U
2016,20-306,Goble Reefs (West),150.4537659,-20.80457306,1.126237,South,South,South,0,C
2016,20-306,Goble Reefs (West),150.4537659,-20.80457306,1.126237,South,South,South,0,C
2016,20-306,Goble Reefs (West),150.4537659,-20.80457306,1.126237,South,South,South,0,L
2017,20-306,Goble Reefs (West),150.4537659,-20.80457306,1.126237,South,South,South,1,U
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,C
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,C
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,C
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,C
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,C
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,C
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,C
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,C
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,C
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,F
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,F
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,L
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,L
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,L
2016,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,1,L
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,L
2017,20-370a,Rip Reef,151.0679627,-20.80563736,1.437855,South,South,South,0,L
2016,20-307,Chauvel Reefs (North),150.3760834,-20.81850624,0.973821,South,South,South,0,C
2016,20-307,Chauvel Reefs (North),150.3760834,-20.81850624,0.973821,South,South,South,0,F
2017,20-307,Chauvel Reefs (North),150.3760834,-20.81850624,0.973821,South,South,South,0,F
2017,20-307,Chauvel Reefs (North),150.3760834,-20.81850624,0.973821,South,South,South,0,F
2017,20-307,Chauvel Reefs (North),150.3760834,-20.81850624,0.973821,South,South,South,1,U
2017,20-307,Chauvel Reefs (North),150.3760834,-20.81850624,0.973821,South,South,South,1,U
2016,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,0,C
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,1,C
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,0,C
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,1,C
2016,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,2,F
2016,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,2,F
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,2,F
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,1,F
2016,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,0,L
2016,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,1,L
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,0,L
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,0,L
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,1,U
2017,20-377,Olympic Reef,151.2294159,-20.84253693,1.82274,South,South,South,1,U
2016,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,1,C
2017,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,1,C
2017,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,1,C
2016,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,0,F
2016,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,1,F
2017,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,0,F
2017,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,1,U
2017,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,1,U
2017,20-308,Chauvel Reefs (South),150.37883,-20.85866737,1.153177,South,South,South,0,U
2016,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,0,C
2016,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,0,C
2016,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,C
2016,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,C
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,C
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,C
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,C
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,0,C
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,L
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,0,L
2017,20-378a,U/N Reef,151.2480164,-20.86843872,3.172722,South,South,South,1,F
2016,20-370b,U/N Reef,151.0578156,-20.88191795,1.366725,South,South,South,1,C
2016,20-370b,U/N Reef,151.0578156,-20.88191795,1.366725,South,South,South,1,C
2017,20-370b,U/N Reef,151.0578156,-20.88191795,1.366725,South,South,South,0,L
2016,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,1,C
2016,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,C
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,C
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,C
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,C
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,1,F
2016,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,L
2016,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,1,L
2016,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,L
2016,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,L
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,1,L
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,1,L
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,L
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,L
2017,20-382,U/N Reef,151.3048554,-20.88574791,1.65404,South,South,South,0,F
2016,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,0,C
2017,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,1,C
2017,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,1,C
2016,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,0,F
2017,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,0,F
2016,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,0,L
2016,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,0,L
2016,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,1,L
2017,20-348,U/N Reef,150.9531708,-20.88706779,0.999147,South,South,South,0,L
2016,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,0,C
2016,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,0,C
2016,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,0,C
2017,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,2,C
2017,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,2,C
2017,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,1,C
2017,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,1,C
2016,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,0,F
2017,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,1,L
2017,20-380,U/N Reef,151.0428162,-20.91514969,0.986213,South,South,South,1,U
2016,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,0,C
2016,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,0,C
2016,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,0,C
2017,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,1,C
2017,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,1,C
2017,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,1,C
2017,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,0,C
2016,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,0,F
2016,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,1,L
2017,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,1,L
2016,20-383,U/N Reef,151.210846,-20.93144608,1.388347,South,South,South,1,U
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,C
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,C
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,1,C
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,F
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,F
2017,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,F
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,L
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,L
2017,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,L
2017,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,L
2017,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,3,F
2017,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,1,F
2016,20-385,U/N Reef,151.326294,-20.94240761,1.578136,South,South,South,0,U
2016,20-291,Three Rocks Reef,149.7386322,-20.95089912,2.029596,South,South,South,2,C
2016,20-291,Three Rocks Reef,149.7386322,-20.95089912,2.029596,South,South,South,1,C
2016,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,C
2016,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,C
2016,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,C
2017,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,C
2017,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,C
2017,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,C
2016,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,F
2016,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,L
2016,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,L
2017,20-568,U/N Reef,151.3710175,-20.95566177,1.522574,South,South,South,0,L
2016,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,0,C
2016,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,1,C
2017,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,0,C
2016,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,0,F
2016,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,0,L
2016,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,0,L
2017,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,0,L
2017,20-388a,U/N Reef,151.3562012,-20.95941734,1.522574,South,South,South,1,F
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,C
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,C
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,1,C
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,2,C
2017,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,1,C
2017,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,C
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,F
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,L
2017,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,L
2017,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,0,L
2016,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,1,U
2017,20-386,U/N Reef,151.1835175,-20.96024895,1.290884,South,South,South,1,U
2017,20-310,Bushy-Redbill Reef,150.0803223,-20.96219444,2.11412,South,South,South,2,C
2017,20-310,Bushy-Redbill Reef,150.0803223,-20.96219444,2.11412,South,South,South,1,C
2017,20-310,Bushy-Redbill Reef,150.0803223,-20.96219444,2.11412,South,South,South,1,L
2016,20-353,U/N Reef,150.9179535,-20.96454239,0.608746,South,South,South,0,C
2016,20-353,U/N Reef,150.9179535,-20.96454239,0.608746,South,South,South,0,C
2017,20-353,U/N Reef,150.9179535,-20.96454239,0.608746,South,South,South,1,C
2017,20-353,U/N Reef,150.9179535,-20.96454239,0.608746,South,South,South,0,C
2016,20-353,U/N Reef,150.9179535,-20.96454239,0.608746,South,South,South,0,F
2017,20-353,U/N Reef,150.9179535,-20.96454239,0.608746,South,South,South,1,L
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,0,C
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,0,C
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,1,C
2017,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,1,C
2017,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,2,F
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,0,L
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,0,L
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,0,L
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,0,L
2016,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,2,L
2017,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,1,L
2017,20-389,U/N Reef,151.4033661,-20.96608734,1.54647,South,South,South,2,F
2016,20-292,Derwent Reef,149.782135,-20.98659897,2.011673,South,South,South,2,C
2017,20-292,Derwent Reef,149.782135,-20.98659897,2.011673,South,South,South,3,C
2016,20-391,U/N Reef,151.4776917,-20.99131012,1.849689,South,South,South,2,C
2016,20-391,U/N Reef,151.4776917,-20.99131012,1.849689,South,South,South,0,C
2017,20-391,U/N Reef,151.4776917,-20.99131012,1.849689,South,South,South,0,C
2017,20-391,U/N Reef,151.4776917,-20.99131012,1.849689,South,South,South,0,F
2017,20-391,U/N Reef,151.4776917,-20.99131012,1.849689,South,South,South,0,F
2016,20-391,U/N Reef,151.4776917,-20.99131012,1.849689,South,South,South,0,L
